t,n,e,seg_old,seg_new,seg_diff,tgt_old_n,tgt_old_e,tgt_new_n,tgt_new_e,tgt_dist_m
294.276,52.884,198.474,564,564,0,-0.10206262283329456,182.61831012446942,-0.10206262283329456,182.61831012446942,0.0
294.484,49.89,198.448,568,568,0,-0.06449750791230065,179.52248997808172,-0.06449750791230065,179.52248997808172,0.0
294.684,46.974,198.335,571,571,0,-0.04304678610426246,176.43794861463059,-0.04304678610426246,176.43794861463059,0.0
294.892,43.901,198.103,574,574,0,-0.10259395421302243,172.98765045107757,-0.10259395421302243,172.98765045107757,0.0
295.1,40.784,197.738,577,577,0,-0.08576769858526687,169.304653752594,-0.08576769858526687,169.304653752594,0.0
295.308,37.625,197.221,580,580,0,-0.03850225128824566,165.35761118348887,-0.03850225128824566,165.35761118348887,0.0
295.516,34.429,196.533,584,584,0,-0.10463448160726876,161.41495477295518,-0.10463448160726876,161.41495477295518,0.0
295.724,31.204,195.654,587,587,0,-0.06669559930172447,157.02818050079512,-0.06669559930172447,157.02818050079512,0.0
295.932,27.964,194.554,591,591,0,-0.02206003677083021,152.41273688541725,-0.02206003677083021,152.41273688541725,0.0
296.14,24.731,193.2,594,594,0,-0.003056537739835259,148.07580837960612,-0.003056537739835259,148.07580837960612,0.0
296.348,21.544,191.554,597,597,0,0.014942701051420227,142.9689212077085,0.014942701051420227,142.9689212077085,0.0
296.556,18.461,189.578,600,600,0,0.08527946272847538,137.63457843258536,0.08527946272847538,137.63457843258536,0.0
296.764,15.55,187.251,604,604,0,0.0027480579192200906,132.9143452225133,0.0027480579192200906,132.9143452225133,0.0
296.972,12.881,184.573,634,634,0,-0.026058942824433114,114.68955863221143,-0.026058942824433114,114.68955863221143,0.0
297.172,10.615,181.689,637,637,0,-0.01148368859167862,111.60852817484397,-0.01148368859167862,111.60852817484397,0.0
297.38,8.639,178.425,641,641,0,0.003998259428717927,108.16925399430563,0.003998259428717927,108.16925399430563,0.0
297.588,7.095,174.973,644,644,0,0.008318469864309232,105.12319599032669,0.008318469864309232,105.12319599032669,0.0
297.796,5.988,171.435,648,648,0,-0.0025081030647822198,101.42370330781132,-0.0025081030647822198,101.42370330781132,0.0
298.004,5.271,167.914,652,652,0,-0.013426364215275599,97.78256920884517,-0.013426364215275599,97.78256920884517,0.0
298.212,4.853,164.495,655,655,0,-0.017536244681852834,94.62617593762285,-0.017536244681852834,94.62617593762285,0.0
298.42,4.622,161.233,659,659,0,-0.014719617653519618,91.25046010391917,-0.014719617653519618,91.25046010391917,0.0
298.628,4.472,158.144,662,662,0,-0.010547986037136975,88.08237107827962,-0.010547986037136975,88.08237107827962,0.0
